Id,Heating,HeatingQC,CentralAir,Electrical,FstFlrSF,SecFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
821,GasA,Ex,Y,SBrkr,798,842,0,1640,0,0,2,1,3,1,Gd,6,Typ,0,NA,0,NA,NA,NA,0,6,2008,WD,Normal,183000
822,GasA,TA,N,SBrkr,936,0,0,936,0,0,1,0,2,1,TA,4,Min2,0,NA,0,NA,NA,NA,0,2,2009,WD,Normal,93000
823,GasA,Ex,Y,SBrkr,847,886,0,1733,0,0,2,1,3,1,Gd,7,Typ,1,Gd,0,NA,NA,NA,0,10,2007,WD,Family,225000
824,GasA,TA,Y,SBrkr,944,545,0,1489,0,0,2,0,3,1,TA,7,Typ,1,Gd,0,NA,GdWo,NA,0,7,2009,WD,Normal,139500
825,GasA,Ex,Y,SBrkr,1489,0,0,1489,0,0,2,0,3,1,Gd,7,Typ,1,Gd,0,NA,NA,NA,0,6,2006,New,Partial,232600
826,GasA,Ex,Y,SBrkr,2084,0,0,2084,1,0,2,0,2,1,Ex,7,Typ,1,Gd,0,NA,NA,NA,0,6,2008,New,Partial,385000
827,GasA,Gd,Y,SBrkr,784,0,0,784,1,0,1,0,2,1,Gd,5,Typ,0,NA,0,NA,NA,NA,0,5,2008,WD,Normal,109500
828,GasA,Ex,Y,SBrkr,1434,0,0,1434,0,0,2,0,3,1,Gd,6,Typ,1,TA,0,NA,NA,NA,0,4,2009,WD,Normal,189000
829,GasA,TA,Y,SBrkr,1160,966,0,2126,0,1,2,1,3,1,TA,7,Min2,0,NA,0,NA,NA,NA,0,6,2009,WD,Abnorml,185000
830,GasA,Ex,Y,SBrkr,520,623,80,1223,0,0,2,1,2,1,Gd,4,Typ,0,NA,0,NA,NA,NA,0,7,2006,WD,Normal,147400
831,GasA,TA,Y,FuseA,1392,0,0,1392,1,0,1,1,3,1,TA,6,Typ,2,Gd,0,NA,NA,NA,0,6,2008,WD,Normal,166000
832,GasA,Ex,Y,SBrkr,520,600,80,1200,0,0,2,1,2,1,Gd,4,Typ,0,NA,0,NA,NA,NA,0,6,2006,WD,Normal,151000
833,GasA,Ex,Y,SBrkr,941,888,0,1829,1,0,2,1,3,1,Gd,7,Typ,1,TA,0,NA,NA,NA,0,1,2010,WD,Normal,237000
834,GasA,TA,Y,SBrkr,1516,0,0,1516,0,0,1,1,3,1,TA,6,Typ,0,NA,0,NA,NA,NA,0,2,2009,WD,Normal,167000
835,GasA,Gd,Y,SBrkr,1144,0,0,1144,1,0,1,0,3,1,TA,6,Typ,0,NA,0,NA,GdWo,NA,0,9,2008,WD,Normal,139950
836,GasA,TA,Y,SBrkr,1067,0,0,1067,0,0,2,0,2,1,Gd,4,Min2,0,NA,0,NA,NA,NA,0,2,2010,WD,Normal,128000
837,GasA,Gd,Y,SBrkr,1559,0,0,1559,1,0,1,0,2,1,TA,5,Min2,0,NA,0,NA,GdWo,NA,0,6,2007,COD,Normal,153500
838,GasA,TA,Y,SBrkr,483,504,0,987,1,0,1,1,2,1,TA,5,Typ,0,NA,0,NA,NA,NA,0,11,2008,WD,Normal,100000
839,GasA,Ex,Y,SBrkr,1099,0,0,1099,0,0,1,1,3,1,Gd,6,Typ,0,NA,0,NA,NA,NA,0,6,2008,WD,Normal,144000
840,GasA,Ex,Y,SBrkr,768,432,0,1200,0,0,1,0,3,1,TA,6,Typ,0,NA,0,NA,NA,NA,0,5,2008,WD,Normal,130500
841,GasA,TA,N,SBrkr,810,672,0,1482,0,0,2,0,4,1,Fa,7,Typ,0,NA,0,NA,NA,NA,0,3,2008,WD,Normal,140000
842,GasA,Gd,Y,SBrkr,958,581,0,1539,0,0,2,0,3,1,Gd,8,Typ,1,Po,0,NA,NA,NA,0,6,2008,WD,Normal,157500
843,GasA,TA,Y,SBrkr,1165,0,0,1165,1,0,1,1,3,1,TA,6,Typ,0,NA,0,NA,GdPrv,NA,0,5,2008,WD,Normal,174900
844,GasA,Ex,N,SBrkr,1800,0,0,1800,0,0,2,0,6,2,TA,10,Typ,0,NA,0,NA,NA,NA,0,7,2007,WD,Normal,141000
845,GasA,Gd,Y,SBrkr,876,540,0,1416,0,0,1,1,4,1,TA,7,Typ,1,Gd,0,NA,NA,NA,0,6,2008,WD,Normal,153900
846,GasA,TA,Y,SBrkr,1701,0,0,1701,1,0,2,0,3,1,TA,6,Min2,2,TA,0,NA,NA,NA,0,1,2007,WD,Normal,171000
847,GasA,Ex,Y,SBrkr,1006,769,0,1775,1,0,2,1,3,1,Gd,7,Typ,1,TA,0,NA,NA,NA,0,7,2009,WD,Normal,213000
848,GasA,Ex,Y,SBrkr,864,0,0,864,1,0,1,0,3,1,TA,5,Typ,1,Fa,0,NA,NA,NA,0,8,2009,WD,Normal,133500
849,GasA,TA,Y,SBrkr,1307,1051,0,2358,0,0,3,0,5,1,TA,10,Typ,1,Gd,0,NA,NA,NA,0,9,2008,WD,Normal,240000
850,GasA,Ex,Y,SBrkr,1094,761,0,1855,0,0,2,1,3,1,TA,7,Typ,1,TA,0,NA,NA,NA,0,8,2007,WD,Normal,187000
851,GasA,Ex,Y,SBrkr,848,0,0,848,1,0,1,0,1,1,Gd,3,Typ,0,NA,0,NA,NA,NA,0,11,2007,WD,Normal,131500
852,GasA,Ex,Y,SBrkr,1456,0,0,1456,0,0,2,0,2,1,Gd,7,Typ,1,TA,0,NA,NA,NA,0,5,2006,WD,Normal,215000
853,GasA,Gd,Y,SBrkr,918,728,0,1646,0,0,2,0,4,1,TA,7,Typ,2,Gd,0,NA,MnPrv,NA,0,8,2007,WD,Normal,164000
854,GasA,TA,Y,SBrkr,1445,0,0,1445,0,0,1,1,3,1,TA,7,Typ,1,Fa,0,NA,MnPrv,NA,0,8,2009,WD,Normal,158000
855,GasA,TA,Y,SBrkr,1779,0,0,1779,1,0,1,1,3,1,TA,6,Typ,1,Gd,0,NA,NA,NA,0,7,2006,WD,Abnorml,170000
856,GasA,Ex,Y,SBrkr,1040,0,0,1040,1,0,1,1,3,1,TA,6,Typ,0,NA,0,NA,NA,NA,0,4,2010,WD,Normal,127000
857,GasA,TA,Y,SBrkr,1026,0,0,1026,1,0,1,0,3,1,TA,5,Typ,0,NA,0,NA,MnPrv,NA,0,10,2008,WD,Normal,147000
858,GasA,Gd,Y,SBrkr,702,779,0,1481,0,0,2,1,3,1,TA,6,Typ,1,TA,0,NA,NA,NA,0,3,2009,WD,Normal,174000
859,GasA,TA,Y,SBrkr,1370,0,0,1370,0,0,2,0,3,1,TA,6,Typ,1,TA,0,NA,MnPrv,NA,0,6,2009,WD,Family,152000
860,GasA,TA,Y,SBrkr,1512,1142,0,2654,1,0,2,1,4,1,Gd,9,Typ,1,Gd,0,NA,NA,NA,0,8,2006,WD,Normal,250000
861,GasA,Gd,Y,SBrkr,912,514,0,1426,0,0,1,1,3,1,Gd,7,Typ,1,Gd,0,NA,GdPrv,NA,0,6,2007,WD,Normal,189950
862,GasA,Ex,Y,SBrkr,1039,0,0,1039,1,0,1,1,3,1,TA,6,Typ,0,NA,0,NA,NA,NA,0,4,2010,WD,Normal,131500
863,GasA,TA,Y,SBrkr,1097,0,0,1097,0,0,2,0,3,1,TA,6,Typ,0,NA,0,NA,GdPrv,NA,0,5,2010,WD,Normal,152000
864,GasA,TA,Y,SBrkr,1148,0,0,1148,1,0,1,0,3,1,TA,6,Typ,0,NA,0,NA,GdPrv,NA,0,7,2009,WD,Normal,132500
865,GasA,Ex,Y,SBrkr,1372,0,0,1372,0,0,2,0,3,1,Gd,6,Typ,0,NA,0,NA,NA,NA,0,5,2008,New,Partial,250580
866,GasA,TA,Y,SBrkr,1002,0,0,1002,1,0,1,0,3,1,TA,5,Typ,0,NA,0,NA,MnPrv,NA,0,8,2009,WD,Normal,148500
867,GasA,Ex,Y,SBrkr,1646,0,0,1646,0,0,2,0,3,1,Gd,6,Typ,1,Gd,0,NA,NA,NA,0,11,2007,New,Partial,248900
868,GasA,TA,Y,SBrkr,1120,0,0,1120,1,0,1,1,3,1,Fa,5,Typ,0,NA,0,NA,NA,Shed,400,5,2007,WD,Normal,129000
869,GasA,Gd,Y,SBrkr,1547,720,53,2320,0,0,2,0,2,1,TA,7,Typ,1,TA,0,NA,NA,NA,0,5,2006,WD,Normal,169000
870,GasA,Ex,Y,SBrkr,1062,887,0,1949,1,0,2,1,3,1,Gd,8,Typ,1,TA,0,NA,GdPrv,NA,0,6,2010,WD,Normal,236000
871,GasA,Gd,N,SBrkr,894,0,0,894,0,0,1,0,2,1,TA,5,Typ,0,NA,0,NA,NA,NA,0,8,2009,WD,Normal,109500
872,GasA,Ex,Y,SBrkr,804,878,0,1682,0,0,2,1,3,1,Gd,7,Typ,0,NA,0,NA,NA,NA,0,6,2010,WD,Normal,200500
873,GasA,Gd,Y,SBrkr,910,0,0,910,0,0,1,0,3,1,Gd,5,Typ,0,NA,0,NA,GdWo,NA,0,10,2008,WD,Normal,116000
874,GasA,Gd,Y,SBrkr,1036,0,232,1268,0,0,1,0,3,1,TA,6,Typ,1,Gd,0,NA,NA,Othr,0,9,2009,WD,Normal,133000
875,GasA,Ex,Y,SBrkr,676,455,0,1131,0,0,1,1,3,1,TA,5,Typ,0,NA,0,NA,NA,NA,0,8,2009,WD,Abnorml,66500
876,GasA,Ex,Y,SBrkr,1184,1426,0,2610,0,0,2,1,4,1,Ex,11,Typ,1,Gd,0,NA,NA,NA,0,8,2007,New,Partial,303477
877,GasA,Gd,Y,SBrkr,1040,0,0,1040,1,0,1,0,3,1,TA,5,Typ,0,NA,0,NA,NA,NA,0,1,2007,WD,Normal,132250
878,GasA,Ex,Y,SBrkr,1462,762,0,2224,1,0,2,1,4,1,Ex,10,Typ,1,Gd,0,NA,NA,NA,0,6,2009,WD,Normal,350000
879,GasA,TA,Y,SBrkr,1155,0,0,1155,1,0,1,0,3,1,Gd,6,Min2,0,NA,0,NA,MnPrv,Shed,400,6,2010,WD,Normal,148000
880,GasA,Ex,Y,SBrkr,864,0,0,864,1,0,1,0,3,1,TA,6,Typ,0,NA,0,NA,GdWo,NA,0,7,2009,WD,Normal,136500
881,GasA,Gd,Y,SBrkr,1090,0,0,1090,1,0,1,1,2,1,TA,5,Typ,0,NA,0,NA,NA,NA,0,6,2007,WD,Normal,157000
882,GasA,Ex,Y,SBrkr,1187,530,0,1717,0,0,2,1,3,1,Gd,7,Typ,1,TA,0,NA,NA,NA,0,4,2007,WD,Normal,187500
883,GasA,Gd,Y,SBrkr,808,785,0,1593,0,0,2,1,3,1,TA,7,Typ,1,TA,0,NA,MnPrv,NA,0,12,2009,WD,Normal,178000
884,GasA,TA,N,SBrkr,954,795,481,2230,1,0,1,0,5,1,TA,10,Typ,0,NA,0,NA,NA,NA,0,3,2006,WD,Normal,118500
885,GasA,TA,Y,SBrkr,892,0,0,892,0,0,1,0,3,1,TA,5,Typ,0,NA,0,NA,GdWo,NA,0,7,2009,WD,Normal,100000
886,GasA,Ex,Y,SBrkr,1709,0,0,1709,1,0,2,0,2,1,Gd,5,Typ,1,TA,0,NA,NA,NA,0,1,2008,CWD,Abnorml,328900
887,GasA,Ex,Y,SBrkr,1712,0,0,1712,0,0,2,0,4,2,TA,8,Typ,0,NA,0,NA,NA,NA,0,6,2006,WD,Family,145000
888,GasA,TA,Y,SBrkr,872,521,0,1393,0,0,1,1,3,1,TA,8,Typ,0,NA,0,NA,NA,NA,0,4,2008,WD,Normal,135500
889,GasA,Ex,Y,SBrkr,2217,0,0,2217,1,0,2,0,4,1,Gd,8,Typ,1,TA,0,NA,NA,NA,0,10,2007,WD,Normal,268000
890,GasA,Ex,Y,SBrkr,1505,0,0,1505,1,0,1,0,2,1,TA,6,Typ,1,TA,0,NA,NA,NA,0,2,2009,WD,Normal,149500
891,GasA,Ex,Y,SBrkr,672,252,0,924,0,0,1,0,3,1,TA,6,Typ,1,Po,0,NA,MnPrv,Shed,2000,7,2007,WD,Normal,122900
892,GasA,Gd,Y,SBrkr,918,765,0,1683,0,0,2,1,3,1,TA,7,Typ,1,TA,0,NA,NA,NA,0,7,2009,WD,Normal,172500
893,GasA,TA,Y,SBrkr,1068,0,0,1068,0,1,1,0,3,1,TA,6,Typ,0,NA,0,NA,MnPrv,NA,0,2,2006,WD,Normal,154500
894,GasA,TA,Y,SBrkr,1383,0,0,1383,1,0,1,0,3,1,TA,6,Typ,1,Gd,0,NA,GdPrv,NA,0,6,2008,WD,Normal,165000
895,GasA,TA,Y,SBrkr,1535,0,0,1535,0,0,2,0,4,2,TA,8,Typ,0,NA,0,NA,NA,NA,0,6,2009,WD,Alloca,118858
896,GasA,TA,Y,SBrkr,983,813,0,1796,1,0,1,1,4,1,TA,8,Typ,1,TA,0,NA,NA,NA,0,10,2008,WD,Normal,140000
897,GasA,Ex,N,SBrkr,951,0,0,951,0,0,1,0,2,1,TA,6,Typ,0,NA,0,NA,NA,NA,0,4,2006,WD,Abnorml,106500
898,GasA,TA,Y,SBrkr,1120,1120,0,2240,0,0,2,0,6,2,TA,12,Typ,0,NA,0,NA,NA,NA,0,6,2009,WD,Alloca,142953
899,GasA,Ex,Y,SBrkr,2364,0,0,2364,1,0,2,1,2,1,Ex,11,Typ,2,Gd,0,NA,NA,NA,0,3,2010,New,Partial,611657
900,GasA,TA,Y,SBrkr,1236,0,0,1236,0,0,1,0,3,1,TA,6,Typ,1,TA,0,NA,NA,NA,0,6,2006,WD,Normal,135000
901,GasA,TA,Y,SBrkr,858,0,0,858,0,0,1,0,2,1,TA,4,Typ,0,NA,0,NA,NA,NA,0,6,2007,WD,Normal,110000
902,GasA,TA,Y,SBrkr,1306,0,0,1306,1,0,1,0,2,1,TA,5,Typ,0,NA,0,NA,NA,NA,0,5,2009,WD,Normal,153000
903,GasA,Ex,Y,SBrkr,807,702,0,1509,0,0,2,1,3,1,Gd,8,Typ,1,Gd,0,NA,NA,NA,0,7,2006,WD,Normal,180000
904,GasA,Ex,Y,SBrkr,1670,0,0,1670,0,0,2,0,3,1,Gd,7,Typ,1,Gd,0,NA,NA,NA,0,8,2006,New,Partial,240000
905,GasA,TA,Y,SBrkr,902,0,0,902,0,0,1,0,3,1,TA,6,Typ,0,NA,0,NA,MnPrv,NA,0,8,2007,WD,Normal,125500
906,GasA,TA,Y,SBrkr,1063,0,0,1063,1,0,1,0,3,1,TA,6,Typ,0,NA,0,NA,MnPrv,NA,0,2,2010,WD,Normal,128000
907,GasA,Ex,Y,SBrkr,1636,0,0,1636,1,0,2,0,3,1,Gd,8,Typ,1,Gd,0,NA,NA,NA,0,6,2007,WD,Normal,255000
908,GasA,Gd,Y,SBrkr,1020,1037,0,2057,0,0,1,1,3,1,Gd,6,Typ,1,Gd,0,NA,NA,NA,0,6,2006,WD,Normal,250000
909,GasA,TA,Y,SBrkr,902,0,0,902,1,0,1,0,2,1,TA,5,Typ,0,NA,0,NA,MnPrv,NA,0,6,2006,WD,Normal,131000
910,GasA,Ex,Y,SBrkr,742,742,0,1484,0,0,2,1,3,1,Gd,8,Typ,1,Gd,0,NA,NA,NA,0,6,2009,WD,Normal,174000
911,GasA,TA,Y,FuseA,1105,1169,0,2274,0,0,2,0,5,2,TA,12,Typ,0,NA,0,NA,NA,NA,0,1,2010,WD,Normal,154300
912,GasA,TA,Y,SBrkr,1268,0,0,1268,0,0,1,1,3,1,Gd,5,Typ,0,NA,0,NA,NA,NA,0,10,2009,WD,Normal,143500
913,GasA,TA,N,SBrkr,1015,0,0,1015,0,0,1,0,3,1,TA,6,Min1,0,NA,0,NA,MnPrv,Shed,620,7,2006,WD,Abnorml,88000
914,GasA,TA,N,FuseA,1001,1001,0,2002,0,0,2,0,4,2,TA,8,Typ,0,NA,0,NA,NA,NA,0,8,2007,WD,Normal,145000
915,GasA,Ex,Y,SBrkr,612,612,0,1224,0,0,2,1,2,1,Gd,4,Typ,0,NA,0,NA,NA,NA,0,6,2009,New,Partial,173733
916,GasA,Fa,Y,SBrkr,546,546,0,1092,0,0,1,1,3,1,TA,6,Typ,0,NA,0,NA,NA,NA,0,1,2007,WD,Normal,75000
917,GasA,TA,N,FuseA,480,0,0,480,1,0,0,0,1,1,TA,4,Typ,0,NA,0,NA,NA,NA,0,10,2006,WD,Abnorml,35311
918,GasA,Ex,Y,FuseA,1229,0,0,1229,0,0,1,0,3,1,TA,6,Typ,0,NA,0,NA,NA,NA,0,4,2009,WD,Normal,135000
919,GasA,Ex,Y,SBrkr,912,1215,0,2127,1,0,2,1,4,1,Gd,8,Typ,1,TA,0,NA,GdPrv,NA,0,11,2007,WD,Normal,238000
920,GasA,Ex,Y,SBrkr,1414,0,0,1414,1,0,1,0,3,1,TA,6,Min1,1,TA,0,NA,NA,NA,0,5,2008,WD,Normal,176500
921,GasA,Ex,Y,SBrkr,936,785,0,1721,0,1,2,1,3,1,Gd,7,Typ,0,NA,0,NA,NA,NA,0,7,2007,WD,Normal,201000
922,GasA,Gd,Y,SBrkr,1272,928,0,2200,2,0,2,2,4,2,TA,9,Typ,0,NA,0,NA,GdPrv,NA,0,9,2008,WD,Normal,145900
923,GasA,Ex,Y,SBrkr,1316,0,0,1316,0,0,2,0,3,1,Gd,6,Typ,1,Gd,0,NA,NA,NA,0,10,2006,New,Partial,169990
924,GasA,Ex,Y,SBrkr,1617,0,0,1617,1,0,2,0,2,1,Gd,5,Typ,1,Fa,0,NA,NA,NA,0,7,2008,WD,Normal,193000
925,GasA,TA,Y,SBrkr,1686,0,0,1686,1,0,2,0,3,1,TA,7,Typ,1,TA,0,NA,NA,NA,0,5,2006,WD,Normal,207500
926,GasA,TA,Y,SBrkr,1126,0,0,1126,0,1,2,0,3,1,Ex,6,Typ,0,NA,0,NA,NA,NA,0,3,2008,WD,Abnorml,175000
927,GasA,Ex,Y,SBrkr,1234,1140,0,2374,0,0,2,1,4,1,Ex,10,Typ,1,Gd,0,NA,NA,NA,0,5,2007,WD,Normal,285000
928,GasA,Gd,Y,SBrkr,1098,880,0,1978,0,0,2,1,4,1,TA,9,Typ,1,Gd,0,NA,GdPrv,NA,0,4,2008,WD,Normal,176000
929,GasA,Ex,Y,SBrkr,1788,0,0,1788,0,0,2,0,3,1,Ex,7,Typ,1,TA,0,NA,NA,NA,0,6,2009,WD,Normal,236500
930,GasA,Gd,Y,SBrkr,993,1243,0,2236,0,0,2,1,4,1,Gd,8,Typ,1,TA,0,NA,NA,NA,0,11,2006,WD,Normal,222000
931,GasA,Ex,Y,SBrkr,1466,0,0,1466,0,0,2,0,3,1,Gd,7,Typ,0,NA,0,NA,NA,NA,0,7,2009,WD,Normal,201000
932,GasA,Ex,Y,SBrkr,925,0,0,925,0,1,1,0,2,1,TA,5,Typ,0,NA,0,NA,GdWo,NA,0,7,2009,WD,Normal,117500
933,GasA,Ex,Y,SBrkr,1905,0,0,1905,0,0,2,0,3,1,Ex,8,Typ,1,Gd,0,NA,NA,NA,0,3,2007,WD,Normal,320000
934,GasA,Ex,Y,SBrkr,1500,0,0,1500,0,0,2,0,3,1,Gd,6,Typ,0,NA,0,NA,NA,NA,0,8,2009,WD,Normal,190000
935,GasA,Ex,Y,SBrkr,2069,0,0,2069,1,0,2,0,4,1,Gd,9,Typ,1,Gd,0,NA,NA,NA,0,11,2008,WD,Normal,242000
936,GasA,Gd,Y,SBrkr,747,0,0,747,0,0,1,0,1,1,TA,5,Typ,0,NA,0,NA,NA,NA,0,6,2006,WD,Normal,79900
937,GasA,Ex,Y,SBrkr,1200,0,0,1200,1,0,2,0,2,1,Gd,5,Typ,0,NA,0,NA,NA,NA,0,8,2009,WD,Normal,184900
938,GasA,Ex,Y,SBrkr,1113,858,0,1971,0,0,2,1,3,1,Gd,8,Typ,1,Gd,0,NA,NA,NA,0,2,2009,WD,Normal,253000
939,GasA,Ex,Y,SBrkr,1391,571,0,1962,0,0,2,1,3,1,Gd,7,Typ,0,NA,0,NA,NA,NA,0,8,2006,New,Partial,239799
940,GasA,Ex,Y,SBrkr,1207,1196,0,2403,0,0,2,0,4,1,TA,10,Typ,2,TA,0,NA,NA,NA,0,6,2010,COD,Normal,244400
941,GasA,TA,Y,SBrkr,1728,0,0,1728,0,0,2,0,4,2,TA,8,Typ,0,NA,0,NA,NA,NA,0,7,2006,WD,Normal,150900
942,GasA,Ex,Y,SBrkr,1022,1038,0,2060,1,0,2,1,3,1,Gd,8,Typ,1,TA,0,NA,GdPrv,NA,0,6,2009,WD,Normal,214000
943,GasA,TA,Y,SBrkr,1440,0,0,1440,2,0,2,0,4,2,TA,8,Typ,0,NA,0,NA,NA,NA,0,8,2007,Oth,Abnorml,150000
944,GasA,TA,Y,SBrkr,1632,0,0,1632,0,0,2,0,4,2,TA,8,Typ,0,NA,0,NA,NA,NA,0,6,2007,WD,Normal,143000
945,GasA,Gd,Y,FuseA,1344,0,0,1344,0,1,1,0,3,1,Gd,7,Typ,1,Gd,0,NA,NA,NA,0,1,2009,COD,Abnorml,137500
946,GasA,TA,Y,SBrkr,1188,561,120,1869,0,0,1,0,2,1,TA,7,Typ,0,NA,0,NA,MnWw,NA,0,9,2009,WD,Normal,124900
947,GasA,TA,Y,SBrkr,1144,0,0,1144,1,0,1,0,3,1,TA,6,Typ,1,TA,0,NA,NA,NA,0,3,2006,WD,Normal,143000
948,GasA,Ex,Y,SBrkr,1629,0,0,1629,1,0,2,0,3,1,Gd,9,Typ,1,Gd,0,NA,NA,NA,0,11,2007,WD,Normal,270000
949,GasA,Ex,Y,SBrkr,936,840,0,1776,0,0,2,1,3,1,Gd,7,Typ,1,TA,0,NA,NA,NA,0,2,2006,WD,Normal,192500
950,GasA,TA,Y,SBrkr,1381,0,0,1381,1,0,1,1,3,1,Gd,5,Typ,1,TA,0,NA,NA,NA,0,3,2010,WD,Normal,197500
951,GasA,Gd,Y,SBrkr,864,0,0,864,1,0,1,0,3,1,Gd,5,Typ,0,NA,0,NA,NA,NA,0,7,2007,WD,Normal,129000
952,GasA,Gd,Y,SBrkr,965,0,0,965,1,0,1,0,3,1,TA,6,Typ,0,NA,0,NA,MnPrv,NA,0,7,2006,WD,Abnorml,119900
953,GasA,Gd,Y,SBrkr,768,0,0,768,0,1,1,0,2,1,TA,5,Typ,0,NA,0,NA,MnPrv,NA,0,4,2009,WD,Normal,133900
954,GasA,Ex,Y,SBrkr,1168,800,0,1968,0,1,2,1,4,1,TA,7,Min2,1,Po,0,NA,MnPrv,Shed,400,9,2008,WD,Normal,172000
955,GasA,TA,Y,SBrkr,980,0,0,980,0,2,2,0,4,0,TA,4,Typ,0,NA,0,NA,NA,NA,0,10,2006,WD,AdjLand,127500
956,GasA,TA,N,FuseF,979,979,0,1958,0,0,2,0,4,2,TA,8,Typ,0,NA,0,NA,NA,NA,0,8,2007,WD,Normal,145000
957,GasA,TA,Y,SBrkr,561,668,0,1229,0,0,1,1,2,1,TA,5,Typ,1,TA,0,NA,GdPrv,NA,0,5,2009,WD,Normal,124000
958,GasA,TA,Y,SBrkr,1057,0,0,1057,0,0,1,0,3,1,TA,6,Typ,0,NA,0,NA,NA,NA,0,4,2007,WD,Normal,132000
959,GasA,Ex,Y,SBrkr,1337,0,0,1337,1,0,2,0,3,1,Gd,6,Typ,0,NA,0,NA,NA,NA,0,10,2007,WD,Normal,185000
960,GasA,Ex,Y,SBrkr,696,720,0,1416,1,0,2,1,3,1,Gd,6,Typ,0,NA,0,NA,NA,NA,0,5,2010,WD,Normal,155000
961,GasA,Gd,Y,SBrkr,858,0,0,858,1,0,1,0,2,1,TA,4,Typ,0,NA,0,NA,NA,NA,0,2,2010,WD,Normal,116500
962,GasA,TA,Y,SBrkr,1542,1330,0,2872,1,0,2,1,4,1,TA,11,Typ,1,TA,0,NA,NA,NA,0,7,2008,WD,Normal,272000
963,GasA,TA,Y,SBrkr,804,744,0,1548,1,0,2,1,3,1,Gd,7,Typ,1,TA,0,NA,NA,NA,0,7,2007,WD,Normal,155000
964,GasA,Ex,Y,SBrkr,1800,0,0,1800,0,0,2,0,2,1,Ex,7,Typ,0,NA,0,NA,NA,NA,0,5,2009,WD,Normal,239000
965,GasA,Ex,Y,SBrkr,824,1070,0,1894,1,0,2,1,4,1,Gd,8,Typ,1,Gd,0,NA,NA,NA,0,2,2010,WD,Normal,214900
966,GasA,Ex,Y,SBrkr,783,701,0,1484,0,0,2,1,3,1,Gd,8,Typ,1,Gd,0,NA,NA,NA,0,7,2007,New,Partial,178900
967,GasA,Ex,Y,SBrkr,976,332,0,1308,1,0,1,1,2,1,TA,7,Min2,2,TA,0,NA,NA,NA,0,6,2009,WD,Normal,160000
968,GasA,TA,Y,SBrkr,1098,0,0,1098,1,0,1,0,3,1,TA,6,Typ,0,NA,0,NA,NA,NA,0,7,2008,WD,Normal,135000
969,Grav,Fa,N,SBrkr,600,368,0,968,0,0,1,0,2,1,TA,6,Typ,0,NA,0,NA,GdWo,NA,0,5,2009,WD,Abnorml,37900
970,GasA,TA,Y,SBrkr,1095,0,0,1095,1,0,1,0,2,1,TA,6,Typ,0,NA,0,NA,NA,NA,0,3,2006,ConLD,Normal,140000
971,GasA,TA,N,FuseA,720,472,0,1192,0,0,1,1,4,1,TA,6,Typ,0,NA,0,NA,NA,NA,0,12,2006,WD,Abnorml,135000
972,GasA,Ex,Y,SBrkr,764,862,0,1626,0,0,2,0,2,1,Gd,6,Typ,0,NA,0,NA,NA,NA,0,7,2009,WD,Normal,173000
973,GasA,TA,Y,SBrkr,918,0,0,918,0,0,2,0,2,1,TA,5,Typ,1,TA,0,NA,NA,NA,0,4,2010,WD,Normal,99500
974,GasA,Ex,Y,SBrkr,1428,0,0,1428,0,0,2,0,3,1,Gd,6,Typ,0,NA,0,NA,NA,NA,0,12,2008,New,Partial,182000
975,GasA,TA,N,SBrkr,1136,883,0,2019,0,0,1,0,3,1,Gd,8,Typ,0,NA,0,NA,GdPrv,NA,0,10,2009,WD,Normal,167500
976,GasA,Ex,Y,SBrkr,673,709,0,1382,1,0,2,1,3,1,Gd,6,Typ,0,NA,0,NA,NA,NA,0,4,2006,WD,Normal,165000
977,GasA,TA,Y,FuseA,869,0,0,869,0,0,1,0,2,1,Fa,4,Typ,0,NA,0,NA,NA,NA,0,8,2006,WD,Normal,85500
978,GasA,Ex,Y,SBrkr,1241,0,0,1241,1,0,1,1,1,1,Gd,4,Typ,0,NA,0,NA,NA,NA,0,11,2007,New,Partial,199900
979,GasA,Ex,Y,SBrkr,894,0,0,894,0,0,1,0,3,1,TA,5,Typ,0,NA,0,NA,NA,NA,0,5,2007,WD,Abnorml,110000
980,GasA,TA,Y,SBrkr,1121,0,0,1121,1,0,1,0,3,1,TA,5,Typ,0,NA,0,NA,MnPrv,NA,0,6,2009,WD,Normal,139000
981,GasA,Gd,Y,SBrkr,999,0,0,999,1,0,1,0,3,1,Ex,6,Typ,0,NA,0,NA,NA,NA,0,7,2008,WD,Normal,178400
982,GasA,Ex,Y,SBrkr,1276,1336,0,2612,1,0,2,1,4,1,Gd,8,Typ,1,TA,0,NA,NA,NA,0,7,2009,WD,Normal,336000
983,GasA,Ex,Y,SBrkr,1266,0,0,1266,0,0,2,0,2,1,Gd,6,Typ,1,Gd,0,NA,NA,NA,0,3,2008,WD,Normal,159895
984,GasA,Ex,Y,SBrkr,1149,1141,0,2290,0,0,2,1,4,1,Gd,9,Typ,1,Gd,0,NA,NA,NA,0,5,2008,WD,Normal,255900
985,GasA,TA,Y,SBrkr,1302,432,0,1734,0,0,2,0,4,2,Gd,8,Typ,0,NA,0,NA,NA,NA,0,8,2009,COD,Normal,126000
