Id,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,ThrSsnPorch,ScreenPorch
498,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,Gd,PConc,TA,TA,No,Rec,329,Unf,0,697,1026,Detchd,1925,Unf,1,240,TA,TA,N,0,100,0,0,0
499,Hip,CompShg,HdBoard,HdBoard,BrkFace,89,TA,TA,PConc,TA,TA,No,ALQ,450,Unf,0,414,864,Attchd,1967,Fin,1,288,TA,TA,Y,64,0,0,0,0
500,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,CBlock,TA,TA,No,BLQ,111,LwQ,279,522,912,Attchd,1958,Fin,1,297,TA,TA,Y,12,285,0,0,0
501,Gable,CompShg,HdBoard,HdBoard,BrkFace,285,TA,TA,CBlock,TA,TA,No,BLQ,356,Unf,0,316,672,Detchd,1973,Unf,1,264,TA,TA,Y,144,28,0,0,0
502,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,No,GLQ,400,Unf,0,466,866,Attchd,2005,RFn,2,603,TA,TA,Y,0,108,0,0,0
503,Hip,CompShg,MetalSd,MetalSd,None,0,TA,TA,CBlock,TA,TA,No,ALQ,698,GLQ,96,420,1214,Detchd,1965,Unf,2,461,Fa,Fa,Y,0,0,184,0,0
504,Gable,CompShg,BrkFace,Wd Sdng,None,0,TA,TA,CBlock,TA,TA,No,ALQ,1247,Unf,0,254,1501,Attchd,1959,Fin,2,484,TA,TA,Y,0,54,0,0,161
505,Gable,CompShg,Plywood,Brk Cmn,None,0,TA,TA,CBlock,TA,TA,No,ALQ,257,Rec,495,103,855,Attchd,1974,Unf,2,440,TA,TA,Y,260,0,0,0,0
506,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,360,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,960,960,Detchd,1952,Unf,2,400,TA,TA,N,0,0,0,0,0
507,Gable,CompShg,VinylSd,VinylSd,BrkFace,125,Gd,TA,PConc,Gd,TA,No,GLQ,380,Unf,0,397,777,Attchd,1993,RFn,2,471,TA,TA,Y,182,81,0,0,0
508,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,No,GLQ,27,Unf,0,1191,1218,Attchd,2009,Fin,2,676,TA,TA,Y,0,102,0,0,0
509,Gambrel,CompShg,MetalSd,MetalSd,None,0,TA,Ex,BrkTil,TA,TA,No,Rec,141,Unf,0,548,689,Detchd,1928,Unf,2,360,TA,TA,N,0,0,116,0,0
510,Gable,CompShg,MetalSd,MetalSd,BrkFace,132,TA,TA,CBlock,TA,TA,No,ALQ,991,Unf,0,50,1041,Attchd,1959,RFn,1,270,TA,TA,Y,224,88,0,0,0
511,Hip,CompShg,Wd Sdng,Wd Sdng,BrkCmn,70,Gd,TA,CBlock,TA,TA,No,BLQ,650,Rec,180,178,1008,CarPort,1951,Unf,1,288,TA,TA,Y,324,42,0,0,168
512,Gable,CompShg,VinylSd,VinylSd,Stone,94,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1368,1368,Attchd,2005,RFn,2,474,TA,TA,Y,132,35,0,0,0
513,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,CBlock,TA,TA,No,BLQ,521,LwQ,174,169,864,Detchd,1964,Unf,2,624,TA,TA,Y,0,0,0,0,0
514,Gable,CompShg,VinylSd,VinylSd,None,0,TA,Gd,PConc,TA,TA,No,ALQ,336,Unf,0,748,1084,Attchd,1983,Unf,2,484,TA,TA,Y,120,0,158,0,0
515,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,768,768,Detchd,1926,Unf,1,200,Po,Po,Y,0,0,112,0,0
516,Hip,CompShg,CemntBd,CmentBd,BrkFace,305,Ex,TA,CBlock,Ex,TA,No,GLQ,1436,Unf,0,570,2006,Attchd,2009,Fin,3,900,TA,TA,Y,156,54,0,0,0
517,Gable,CompShg,HdBoard,HdBoard,BrkFace,333,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,689,689,Attchd,1972,RFn,2,583,TA,TA,Y,0,104,0,0,0
518,Gable,CompShg,VinylSd,VinylSd,BrkFace,921,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1264,1264,Attchd,1996,RFn,3,889,TA,TA,Y,220,0,0,0,0
519,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,PConc,Gd,TA,Mn,GLQ,706,Unf,0,88,794,Attchd,1998,RFn,2,546,TA,TA,Y,0,36,0,0,0
520,Gambrel,CompShg,MetalSd,MetalSd,None,0,Gd,TA,BrkTil,Gd,TA,No,Unf,0,Unf,0,1276,1276,Detchd,1926,Unf,1,282,TA,TA,Y,0,0,0,0,145
521,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,BrkTil,NA,NA,NA,NA,0,NA,0,0,0,NA,0,NA,0,0,NA,NA,N,220,114,210,0,0
522,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,CBlock,TA,TA,No,Rec,777,Unf,0,467,1244,Attchd,1957,Unf,1,336,TA,TA,Y,0,40,0,0,0
523,Gable,CompShg,CemntBd,CmentBd,None,0,TA,Gd,CBlock,TA,TA,No,ALQ,399,Unf,0,605,1004,Detchd,1950,Unf,2,420,TA,TA,Y,0,24,36,0,0
524,Hip,CompShg,CemntBd,CmentBd,Stone,762,Ex,TA,PConc,Ex,TA,Gd,GLQ,2260,Unf,0,878,3138,BuiltIn,2007,Fin,3,884,TA,TA,Y,208,406,0,0,0
525,Gable,CompShg,VinylSd,VinylSd,BrkFace,594,Gd,TA,PConc,Gd,TA,No,GLQ,719,Unf,0,660,1379,Attchd,1996,Fin,3,834,TA,TA,Y,239,60,0,0,0
526,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1257,1257,Attchd,2005,Unf,2,453,TA,TA,Y,38,144,0,0,0
527,Hip,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,CBlock,Gd,TA,No,Rec,377,Unf,0,551,928,Attchd,1956,Unf,1,252,TA,TA,Y,261,0,156,0,0
528,Hip,CompShg,VinylSd,VinylSd,Stone,268,Ex,TA,PConc,Ex,TA,Av,GLQ,1330,Unf,0,122,1452,Attchd,2008,Fin,3,858,TA,TA,Y,126,66,0,0,0
529,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,BrkTil,TA,TA,Mn,ALQ,348,Unf,0,180,528,NA,0,NA,0,0,NA,NA,N,0,0,144,0,0
530,Hip,CompShg,Wd Sdng,Stone,NA,0,Gd,TA,PConc,TA,TA,No,Rec,1219,Unf,0,816,2035,Attchd,1975,RFn,2,484,TA,TA,Y,0,0,200,0,0
531,Gable,CompShg,HdBoard,HdBoard,BrkFace,219,Gd,TA,CBlock,Gd,TA,Av,GLQ,783,Unf,0,678,1461,Attchd,1988,RFn,2,600,TA,TA,Y,224,0,0,0,0
532,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,BrkTil,Fa,Fa,Mn,Unf,0,Unf,0,611,611,Detchd,1920,Fin,2,502,TA,Fa,Y,0,0,84,0,0
533,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,Slab,NA,NA,NA,NA,0,NA,0,0,0,Detchd,1967,Unf,1,392,TA,TA,Y,0,0,0,0,0
534,Gable,CompShg,VinylSd,VinylSd,None,0,Fa,Fa,Slab,NA,NA,NA,NA,0,NA,0,0,0,NA,0,NA,0,0,NA,NA,N,0,0,0,0,0
535,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Ex,Gd,Av,Unf,0,Unf,0,707,707,Attchd,2004,Fin,2,403,TA,TA,Y,100,35,0,0,0
536,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,CBlock,Gd,TA,Gd,GLQ,969,Unf,0,148,1117,NA,0,NA,0,0,NA,NA,N,85,0,148,0,0
537,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,PConc,Gd,TA,Av,Unf,0,Unf,0,880,880,Attchd,1998,Fin,2,527,TA,TA,Y,120,155,0,0,0
538,Hip,CompShg,MetalSd,MetalSd,None,0,TA,TA,CBlock,TA,TA,No,BLQ,600,Unf,0,264,864,Detchd,1980,Unf,2,576,TA,TA,Y,216,0,0,0,0
539,Hip,CompShg,Plywood,Plywood,BrkFace,188,TA,TA,CBlock,TA,TA,No,BLQ,673,Unf,0,378,1051,Attchd,1968,Unf,1,336,TA,TA,Y,466,0,0,0,0
540,Gable,CompShg,VinylSd,VinylSd,BrkFace,479,Gd,TA,PConc,Gd,TA,Av,GLQ,1358,Unf,0,223,1581,Attchd,2001,RFn,2,670,TA,TA,Y,180,0,0,0,0
541,Hip,CompShg,VinylSd,VinylSd,BrkFace,584,Ex,TA,PConc,Ex,TA,Av,GLQ,1260,Unf,0,578,1838,Attchd,2006,Fin,3,765,TA,TA,Y,270,68,0,0,0
542,Gable,CompShg,VinylSd,VinylSd,BrkFace,72,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,969,969,BuiltIn,2000,Fin,3,648,TA,TA,Y,0,56,0,0,0
543,Hip,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Ex,TA,No,LwQ,144,GLQ,1127,379,1650,Attchd,1998,Fin,2,583,TA,TA,Y,78,73,0,0,0
544,Gable,CompShg,MetalSd,MetalSd,BrkFace,182,TA,TA,PConc,Gd,TA,Av,GLQ,584,LwQ,139,0,723,Attchd,1998,Fin,1,367,TA,TA,Y,120,40,0,0,0
545,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,Gd,Av,GLQ,554,Unf,0,100,654,Attchd,2006,RFn,2,426,TA,TA,Y,100,24,0,0,0
546,Gable,CompShg,HdBoard,HdBoard,BrkFace,178,Gd,Gd,PConc,Gd,Gd,No,GLQ,1002,LwQ,202,0,1204,Attchd,1988,Unf,3,786,TA,TA,Y,0,0,0,0,0
547,Gable,CompShg,BrkFace,Wd Sdng,None,0,TA,TA,BrkTil,Gd,TA,No,Rec,300,Unf,0,765,1065,Detchd,1950,Unf,2,440,TA,TA,Y,0,38,0,144,0
548,Gable,CompShg,VinylSd,VinylSd,None,0,TA,Gd,CBlock,Gd,TA,Av,ALQ,619,Unf,0,149,768,Detchd,1987,Unf,2,624,TA,TA,Y,104,0,0,0,0
549,Gable,CompShg,MetalSd,MetalSd,None,0,TA,Gd,CBlock,TA,TA,No,LwQ,180,Rec,645,0,825,Detchd,1963,RFn,2,720,TA,TA,Y,140,50,0,0,0
550,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,912,912,BuiltIn,2003,Fin,2,615,TA,TA,Y,182,182,0,0,0
551,Gable,CompShg,Plywood,Plywood,None,0,TA,TA,CBlock,Gd,TA,No,ALQ,559,Unf,0,510,1069,Attchd,1977,RFn,2,440,TA,TA,Y,0,55,0,0,200
552,Hip,CompShg,BrkFace,BrkFace,None,0,TA,TA,CBlock,TA,TA,No,Rec,308,Unf,0,620,928,Attchd,1957,Fin,1,288,TA,TA,Y,0,0,0,0,0
553,Gable,CompShg,VinylSd,VinylSd,Stone,250,Gd,TA,PConc,Ex,TA,Av,Unf,0,Unf,0,1709,1709,Attchd,2006,RFn,3,908,TA,TA,Y,169,39,0,0,0
554,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,CBlock,NA,NA,NA,NA,0,NA,0,0,0,Detchd,2002,Fin,2,520,TA,TA,N,0,96,0,0,0
555,Gable,CompShg,VinylSd,VinylSd,BrkFace,292,Gd,TA,PConc,Gd,TA,No,GLQ,866,Unf,0,132,998,BuiltIn,2003,RFn,3,871,TA,TA,Y,320,62,0,0,0
556,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,BrkTil,TA,Fa,No,Unf,0,Unf,0,993,993,Detchd,1922,Unf,1,280,TA,TA,Y,0,0,116,0,0
557,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,CBlock,TA,TA,No,Rec,895,Unf,0,197,1092,Attchd,1957,Fin,1,299,TA,TA,Y,268,0,0,0,122
558,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,CBlock,TA,TA,No,Rec,637,Unf,0,0,637,CarPort,1994,Unf,1,570,TA,TA,Y,0,47,120,0,0
559,Gable,CompShg,HdBoard,HdBoard,None,0,TA,TA,PConc,Gd,TA,Gd,GLQ,604,Unf,0,125,729,Attchd,1996,Unf,2,406,TA,TA,Y,264,22,0,0,0
560,Gable,CompShg,VinylSd,VinylSd,BrkFace,18,Gd,TA,PConc,Gd,TA,Gd,Unf,0,Unf,0,1374,1374,Attchd,2003,Fin,2,420,TA,TA,Y,143,20,0,0,0
561,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,180,TA,TA,CBlock,Gd,TA,No,ALQ,1302,Unf,0,90,1392,Detchd,1957,Unf,2,528,TA,TA,Y,0,0,0,0,95
562,Gable,CompShg,HdBoard,HdBoard,None,0,TA,TA,CBlock,Gd,TA,Av,ALQ,1071,LwQ,123,195,1389,Attchd,1975,RFn,2,418,TA,TA,Y,240,38,0,0,0
563,Gable,CompShg,WdShing,Wd Shng,None,0,TA,TA,CBlock,TA,TA,No,BLQ,290,Unf,0,706,996,NA,0,NA,0,0,NA,NA,Y,144,0,0,0,0
564,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,BrkTil,Gd,TA,Mn,Unf,0,Unf,0,1163,1163,Detchd,1955,Fin,2,396,TA,TA,N,72,36,0,0,144
565,Gable,CompShg,HdBoard,HdBoard,None,0,Gd,TA,PConc,Gd,TA,No,GLQ,728,Unf,0,367,1095,Attchd,1992,RFn,2,590,TA,TA,Y,0,40,0,0,0
566,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,0,806,806,Detchd,1920,Unf,1,216,TA,TA,Y,0,66,136,0,0
567,Hip,CompShg,VinylSd,VinylSd,BrkFace,245,Gd,TA,PConc,Gd,Gd,No,Unf,0,Unf,0,1122,1122,BuiltIn,2005,Fin,3,656,TA,TA,Y,144,39,0,0,0
568,Gable,CompShg,VinylSd,VinylSd,BrkFace,168,Gd,TA,PConc,Gd,TA,No,GLQ,2,Unf,0,1515,1517,Attchd,2004,RFn,2,532,TA,TA,Y,0,0,0,0,0
569,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,Gd,TA,CBlock,Gd,TA,Gd,GLQ,1441,Unf,0,55,1496,BuiltIn,1983,Fin,2,612,Gd,TA,Y,349,40,0,0,0
570,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,CBlock,Gd,TA,Gd,GLQ,943,Unf,0,0,943,Detchd,1979,Unf,2,600,TA,TA,Y,42,0,0,0,0
571,Gable,CompShg,HdBoard,HdBoard,BrkFace,108,TA,TA,CBlock,TA,TA,No,LwQ,231,Unf,0,1497,1728,Detchd,1987,Unf,2,576,TA,TA,Y,0,0,0,0,0
572,Gable,CompShg,WdShing,Wd Shng,BrkFace,207,TA,TA,CBlock,TA,TA,No,BLQ,414,Unf,0,450,864,Attchd,1959,Unf,1,288,TA,TA,Y,168,0,0,0,0
573,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,PConc,Ex,TA,Av,Unf,0,Unf,0,846,846,Attchd,2009,RFn,2,650,TA,TA,Y,208,114,0,0,0
574,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,0,384,384,BuiltIn,2000,RFn,2,400,TA,TA,Y,100,0,0,0,0
575,Gambrel,CompShg,MetalSd,AsphShn,BrkFace,82,TA,TA,CBlock,TA,TA,Av,ALQ,349,Unf,0,23,372,BuiltIn,1971,Unf,1,288,TA,TA,Y,35,0,0,0,0
576,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,CBlock,TA,TA,No,Rec,442,Unf,0,390,832,Detchd,1947,Unf,1,336,TA,TA,Y,158,0,102,0,0
577,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,861,861,Detchd,1928,Unf,1,216,TA,TA,Y,0,50,0,0,0
578,Gable,CompShg,VinylSd,VinylSd,BrkFace,97,TA,TA,CBlock,TA,TA,Av,LwQ,328,ALQ,551,285,1164,Attchd,1966,RFn,2,564,TA,TA,Y,160,68,240,0,0
579,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,689,689,Detchd,2007,Unf,2,540,TA,TA,Y,0,102,0,0,0
580,Gable,CompShg,MetalSd,MetalSd,BrkFace,335,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,1050,1050,Attchd,1954,Unf,1,352,Fa,TA,Y,0,0,0,0,0
581,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,85,TA,TA,CBlock,TA,TA,No,BLQ,594,Rec,219,331,1144,Attchd,1960,Unf,2,572,TA,TA,Y,216,110,0,0,0
582,Hip,CompShg,VinylSd,VinylSd,BrkFace,306,Ex,TA,PConc,Ex,TA,No,Unf,0,Unf,0,2042,2042,Attchd,2009,RFn,3,1390,TA,TA,Y,0,90,0,0,0
583,Gable,CompShg,HdBoard,HdBoard,BrkFace,104,TA,Gd,CBlock,Gd,TA,Av,GLQ,816,Unf,0,0,816,NA,0,NA,0,0,NA,NA,Y,0,32,0,0,0
584,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,Ex,Ex,BrkTil,TA,TA,No,Unf,0,Unf,0,1237,1237,Detchd,1988,Unf,2,880,Gd,TA,Y,105,502,0,0,0
585,Gable,CompShg,AsbShng,AsbShng,None,0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,884,884,Detchd,1935,Unf,1,240,TA,TA,Y,0,0,54,0,120
586,Hip,CompShg,VinylSd,VinylSd,BrkFace,208,Gd,TA,PConc,Ex,TA,Gd,GLQ,1460,Unf,0,408,1868,Attchd,2005,RFn,3,880,TA,TA,Y,326,66,0,0,0
587,Gable,CompShg,Stucco,Wd Shng,None,0,TA,Gd,BrkTil,TA,Gd,Mn,Rec,210,ALQ,606,0,816,Detchd,1961,Fin,1,275,TA,TA,N,0,0,112,0,0
588,Hip,CompShg,HdBoard,HdBoard,None,0,TA,TA,CBlock,TA,TA,Av,ALQ,672,Unf,0,168,840,Detchd,1996,Unf,2,528,TA,TA,Y,0,0,0,0,0
589,Flat,Tar&Grv,Wd Sdng,Wd Sdng,None,0,TA,TA,CBlock,TA,TA,Gd,GLQ,1324,Unf,0,113,1437,Attchd,1968,Unf,1,452,TA,TA,Y,0,48,0,0,60
590,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,742,742,Detchd,1988,Unf,1,308,TA,TA,P,0,0,0,0,0
591,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,No,GLQ,490,Unf,0,280,770,Attchd,2004,RFn,2,520,TA,TA,Y,0,45,0,0,0
592,Gable,CompShg,CemntBd,CmentBd,Stone,420,Ex,TA,PConc,Ex,TA,Gd,GLQ,1338,Unf,0,384,1722,BuiltIn,2008,RFn,3,842,TA,TA,Y,382,274,0,0,0
593,Gable,CompShg,HdBoard,HdBoard,None,0,TA,Gd,PConc,TA,Gd,No,GLQ,816,Unf,0,0,816,Detchd,1985,Fin,2,816,TA,TA,Y,0,0,0,0,0
594,Gable,CompShg,VinylSd,VinylSd,BrkFace,170,Gd,TA,PConc,Gd,TA,Av,GLQ,685,Unf,0,163,848,Attchd,2003,Fin,2,420,TA,TA,Y,140,0,0,0,0
595,Hip,CompShg,HdBoard,HdBoard,None,0,TA,TA,CBlock,Gd,TA,No,Unf,0,Unf,0,924,924,Detchd,1981,Unf,1,280,TA,TA,Y,0,0,0,0,0
596,Gable,CompShg,VinylSd,Other,BrkFace,238,Gd,TA,PConc,Gd,TA,Gd,GLQ,1422,Unf,0,392,1814,Attchd,2005,Fin,3,758,TA,TA,Y,180,75,0,0,120
597,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,684,684,Detchd,1930,Unf,1,216,TA,Fa,N,0,158,0,0,0
598,Gable,CompShg,VinylSd,VinylSd,BrkFace,72,Gd,TA,PConc,Ex,TA,Av,Unf,0,Unf,0,1258,1258,Attchd,2006,Fin,3,648,TA,TA,Y,120,16,0,0,0
599,Gable,CompShg,Plywood,Plywood,BrkFace,459,TA,TA,CBlock,Gd,TA,Mn,ALQ,1283,LwQ,147,0,1430,Attchd,1977,Fin,2,621,TA,TA,Y,0,0,0,0,0
600,Gable,CompShg,MetalSd,MetalSd,None,0,TA,Gd,CBlock,Gd,TA,No,LwQ,81,GLQ,612,23,716,Attchd,1980,Fin,2,452,TA,TA,Y,161,0,0,0,0
601,Gable,CompShg,VinylSd,VinylSd,BrkFace,280,Gd,TA,PConc,Gd,TA,Av,GLQ,546,Unf,0,512,1058,BuiltIn,2003,Fin,2,736,TA,TA,Y,179,60,0,0,0
602,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,Gd,PConc,TA,TA,No,Unf,0,Unf,0,780,780,Detchd,1979,Unf,1,544,TA,TA,P,0,162,0,0,126
603,Gable,CompShg,HdBoard,HdBoard,None,0,Gd,TA,PConc,Gd,TA,Mn,GLQ,789,Unf,0,119,908,Attchd,1992,Fin,2,506,TA,TA,Y,120,150,0,0,0
604,Gable,CompShg,MetalSd,MetalSd,None,0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,600,600,Detchd,2004,RFn,2,480,TA,TA,Y,0,172,0,0,0
605,Gable,CompShg,VinylSd,VinylSd,BrkFace,99,Gd,TA,PConc,Gd,TA,Mn,GLQ,922,Unf,0,572,1494,Attchd,2002,RFn,2,530,TA,TA,Y,192,36,0,0,0
606,Gable,CompShg,HdBoard,HdBoard,BrkFace,176,TA,TA,CBlock,TA,TA,No,BLQ,454,Unf,0,314,768,Attchd,1965,Unf,2,486,TA,TA,Y,0,42,0,0,189
607,Gable,CompShg,VinylSd,VinylSd,None,0,TA,Gd,PConc,Gd,TA,No,GLQ,732,Unf,0,308,1040,Detchd,2000,Unf,2,576,TA,TA,Y,168,0,0,0,0
608,Gable,CompShg,MetalSd,MetalSd,None,0,TA,Gd,CBlock,TA,Gd,No,GLQ,603,Unf,0,293,896,Attchd,1948,Unf,1,230,TA,TA,Y,103,0,0,0,0
609,Gable,CompShg,BrkFace,Wd Sdng,None,0,TA,TA,PConc,Gd,TA,Mn,BLQ,428,Unf,0,537,965,Basment,1934,Unf,2,380,TA,TA,Y,0,0,0,0,0
610,Gable,CompShg,VinylSd,VinylSd,BrkCmn,192,TA,Fa,CBlock,TA,TA,Mn,Rec,903,Unf,0,126,1029,Attchd,1961,Unf,1,261,TA,TA,Y,64,0,39,0,0
611,Hip,CompShg,VinylSd,VinylSd,BrkFace,204,Gd,TA,PConc,Ex,TA,Mn,GLQ,904,Unf,0,536,1440,Attchd,2000,Fin,3,736,TA,TA,Y,253,142,0,0,0
612,Gable,CompShg,HdBoard,HdBoard,BrkFace,233,TA,TA,CBlock,Gd,TA,Av,ALQ,605,Unf,0,427,1032,Attchd,1978,Unf,2,564,TA,TA,Y,0,0,0,0,0
613,Gable,CompShg,VinylSd,VinylSd,BrkFace,108,Gd,TA,PConc,Gd,TA,Av,GLQ,990,Unf,0,309,1299,BuiltIn,2001,RFn,2,531,TA,TA,Y,160,122,0,0,0
614,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,PConc,Gd,TA,No,ALQ,206,Unf,0,914,1120,NA,0,NA,0,0,NA,NA,Y,0,30,0,0,0
615,Gable,CompShg,CemntBd,CmentBd,None,0,TA,TA,CBlock,Gd,TA,Av,LwQ,150,GLQ,480,0,630,NA,0,NA,0,0,NA,NA,Y,96,24,0,0,0
616,Gable,CompShg,MetalSd,MetalSd,BrkFace,156,TA,Gd,PConc,TA,TA,Gd,GLQ,763,Unf,0,173,936,Attchd,1963,RFn,2,480,TA,TA,Y,120,0,0,0,0
617,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,No,GLQ,457,Unf,0,326,783,Attchd,2002,Fin,2,393,TA,TA,Y,100,75,0,0,0
618,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,832,832,Detchd,1962,Unf,2,528,TA,TA,Y,0,0,0,0,0
619,Hip,CompShg,CemntBd,CmentBd,BrkFace,452,Ex,TA,PConc,Ex,TA,Av,GLQ,48,Unf,0,1774,1822,Attchd,2007,Unf,3,774,TA,TA,Y,0,108,0,0,260
620,Hip,CompShg,VinylSd,VinylSd,Stone,226,Gd,TA,PConc,Gd,TA,Gd,GLQ,871,Unf,0,611,1482,Attchd,2003,Fin,3,749,TA,TA,Y,168,0,0,0,0
621,Gable,CompShg,Stucco,Stucco,None,0,TA,TA,BrkTil,TA,TA,No,BLQ,41,Unf,0,823,864,NA,0,NA,0,0,NA,NA,N,0,0,100,0,0
622,Gable,CompShg,HdBoard,HdBoard,None,0,TA,TA,CBlock,TA,TA,No,ALQ,956,Rec,182,384,1522,Attchd,1974,RFn,2,624,TA,TA,Y,38,243,0,0,0
623,Gable,CompShg,Plywood,Plywood,BrkFace,153,TA,TA,CBlock,TA,TA,No,BLQ,560,Unf,0,420,980,Detchd,1986,Unf,2,484,TA,TA,Y,192,0,0,0,0
624,Gable,CompShg,MetalSd,MetalSd,BrkFace,513,Gd,TA,PConc,Gd,TA,No,GLQ,420,Unf,0,336,756,Detchd,2000,Unf,2,440,TA,TA,Y,0,32,0,0,0
625,Gable,CompShg,VinylSd,VinylSd,None,288,TA,TA,CBlock,TA,TA,No,Rec,247,Unf,0,485,732,Attchd,1972,RFn,2,484,TA,TA,Y,148,0,0,0,147
626,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,261,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,1116,1116,Attchd,1962,Unf,2,440,TA,TA,Y,0,0,0,0,385
627,Hip,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,978,978,Attchd,1960,RFn,1,286,TA,TA,Y,0,0,36,0,0
628,Gable,CompShg,AsbShng,AsbShng,BrkFace,164,TA,TA,CBlock,TA,TA,Av,BLQ,674,LwQ,132,350,1156,Basment,1955,RFn,1,364,TA,TA,Y,0,0,189,0,0
629,Gable,CompShg,Plywood,Plywood,BrkFace,192,TA,TA,PConc,Gd,TA,Av,Rec,650,Unf,0,390,1040,Attchd,1969,Unf,2,504,TA,TA,Y,335,0,0,0,0
630,Gable,WdShngl,Plywood,Wd Sdng,BrkFace,259,TA,TA,CBlock,TA,TA,Gd,GLQ,624,Rec,336,288,1248,Attchd,1964,RFn,2,520,TA,TA,Y,176,0,0,0,0
631,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,BrkTil,Fa,Fa,No,Unf,0,Unf,0,636,636,Detchd,1937,Unf,1,240,Fa,Po,N,0,0,293,0,0
632,Gable,CompShg,VinylSd,VinylSd,Stone,108,Gd,TA,PConc,Gd,Gd,Mn,GLQ,24,Unf,0,1530,1554,Attchd,2006,RFn,2,627,TA,TA,Y,156,73,0,0,0
